"","X1","ID","weights","ss","healthcare","school","welfare","env","poor","sci","tax_mill","red_ineq","min_wage","job_gov","sex_orig","sex","white","black","asian","hisp","born","class","educ","income","age","black_favors","blm","black_deserve","black_try","slave","vote_duty","int_camp","int_pol","int_med","lib_con_spec","party_id","strong_weak","ind","seven_point","trad","true","bend","lib_pca1","pol_pca1","redist_pca1","spend_pca1","lib_pca1_scaled","redist_pca1_scaled","spend_pca1_scaled","pol_pca1_scaled"
"1058",1058,1058,1.5591,2,3,2,3,3,3,3,3,3,4,5,2,0,NA,NA,NA,NA,1,NA,10,NA,NA,2,70,2,1,5,NA,2,3,3,3,3,NA,3,3,4,3,4,0.629361639637829,0.251884377768792,0.874511281761722,1.58767506341633,0.629655947465013,0.887810457816822,1.60586868180067,0.251933668076226
"1059",1059,1059,0.5369,1,1,1,1,1,1,3,1,NA,1,2,1,1,1,0,0,0,1,NA,13,26,37,4,0,5,5,1,NA,3,3,3,5,0,NA,1,NA,2,2,2,-0.93149326675287,0.251884377768792,-2.89062902464877,-1.78177682609376,-0.931928860125755,-2.93458841672356,-1.80219471157107,0.251933668076226
"1060",1060,1060,0.7601,2,1,3,1,1,2,1,2,NA,3,1,1,1,1,0,0,0,1,NA,11,17,68,5,0,4,4,4,3,3,4,4,7,2,1,NA,7,1,1,4,-0.333531963542222,1.64424924773927,-1.45452657245438,-1.18095973017336,-0.333687932799489,-1.476646361378,-1.19449268232027,1.64457100469632
"1061",1061,1061,1.6359,3,3,1,1,3,3,1,3,3,4,3,2,0,1,0,0,0,1,NA,6,1,74,2,60,1,5,5,3,3,4,4,NA,2,1,NA,7,1,2,1,-1.47119731915321,1.64424924773927,0.158517224819986,0.448224848810157,-1.47188529385501,0.160927883807026,0.453361184347281,1.64457100469632
"1062",1062,1062,0.4919,3,3,3,2,3,3,3,3,1,4,7,2,0,0,0,0,1,1,NA,10,17,36,4,70,2,4,4,NA,3,3,3,3,1,1,NA,1,2,1,5,0.206172088858114,0.251884377768792,1.59050533870346,1.01794995611324,0.206268500929769,1.61469303182662,1.02961493307398,0.251933668076226
"1063",1063,1063,0,2,NA,3,2,2,3,1,NA,NA,NA,5,1,1,1,0,0,0,1,NA,12,14,52,NA,NA,NA,NA,NA,NA,2,NA,NA,4,3,NA,3,3,NA,NA,NA,0,0,0.461040965104677,0.614142230189542,-1.21394757586755e-16,0.468052269694354,0.621179860008917,6.95455484492392e-17
"1064",1064,1064,0.3866,3,1,3,1,2,2,1,1,2,3,2,1,1,0,0,0,1,1,NA,9,12,24,4,0,3,4,2,NA,3,3,3,6,2,1,NA,7,5,2,5,0.68761889044814,0.251884377768792,-1.09652954398351,-1.18095973017336,0.68794044106202,-1.1132050743731,-1.19449268232027,0.251933668076226
"1065",1065,1065,0.2381,3,3,2,1,3,3,1,3,3,4,5,2,0,1,0,0,0,1,1,11,11,33,4,50,5,4,1,3,3,3,3,5,3,NA,3,3,1,2,2,-0.93149326675287,0.251884377768792,0.874511281761722,0.448224848810157,-0.931928860125755,0.887810457816822,0.453361184347281,0.251933668076226
"1066",1066,1066,0.3567,2,2,3,2,3,2,1,3,1,4,4,1,1,1,0,0,0,1,1,9,5,62,5,60,3,5,4,3,3,3,4,NA,1,1,NA,1,2,4,2,0.0314003364271815,0.961673482111723,0.516514253290854,-0.0970508813387167,0.0314150201387467,0.524369170811924,-0.0981630148852001,0.961861668381966
"1067",1067,1067,1.1157,2,3,3,1,3,2,1,3,1,4,3,1,1,1,0,0,0,1,2,13,12,73,3,85,2,2,5,3,3,4,4,4,1,2,NA,2,2,5,5,2.13195929521822,1.64424924773927,0.158517224819986,-0.152592247110244,2.13295626145877,0.160927883807026,-0.154340844903523,1.64457100469632
"1068",1068,1068,1.5368,NA,2,3,2,3,3,1,2,1,3,6,2,0,1,0,0,0,1,NA,10,21,18,3,50,2,2,5,1,2,2,2,3,1,2,NA,2,5,4,3,0.571104388827518,-1.14048049220168,0.33545856989996,0.503766214581685,0.571371453868005,0.340560073646492,0.509539014365604,-1.14070366854387
"1069",1069,1069,0.4114,3,3,3,2,3,3,3,3,NA,4,6,2,0,1,0,0,0,1,2,15,11,53,4,NA,1,1,5,3,3,4,4,2,1,1,NA,1,3,5,5,2.13195929521822,1.64424924773927,1.23250831023259,1.01794995611324,2.13295626145877,1.25125174482172,1.02961493307398,1.64457100469632
"1070",1070,1070,1.7501,2,1,1,1,1,2,2,1,NA,1,1,1,1,1,0,0,0,1,1,11,26,33,5,0,5,5,1,NA,3,4,4,7,5,NA,1,NA,3,3,3,0.0896575872374925,1.64424924773927,-3.24862605311964,-1.18095973017336,0.0896995137357543,-3.29802970372846,-1.19449268232027,1.64457100469632
"1071",1071,1071,0,2,NA,3,2,2,2,1,NA,NA,NA,4,1,1,1,0,0,0,1,NA,9,14,61,NA,NA,NA,NA,NA,3,2,NA,NA,6,2,NA,NA,NA,NA,NA,NA,0,0,0.103043936633809,0.013325134269141,-1.21394757586755e-16,0.104610982689456,0.0134778307581137,6.95455484492392e-17
"1072",1072,1072,0.4874,3,3,3,1,3,3,1,1,3,4,4,1,1,1,0,0,0,1,NA,6,11,79,4,40,1,5,4,NA,2,2,2,NA,3,NA,3,3,1,1,1,-1.95264412074323,-1.14048049220168,0.516514253290854,0.448224848810157,-1.95355723398726,0.524369170811924,0.453361184347281,-1.14070366854387
"1073",1073,1073,0.9167,2,3,3,2,3,3,1,3,1,4,4,2,0,1,0,0,0,1,NA,13,24,68,1,70,1,1,5,3,3,2,NA,2,1,1,NA,1,5,5,NA,1.12518648483877,-0.584823711231736,0.516514253290854,1.01794995611324,1.1257126548,0.524369170811924,1.02961493307398,-0.584938153186321
"1074",1074,1074,0.3294,3,1,3,1,3,2,2,3,1,3,4,2,0,1,0,0,0,1,NA,10,5,29,5,60,4,4,2,NA,1,3,2,4,2,2,NA,6,1,1,2,-1.4129400683429,-0.457904726574139,-0.380535487041776,-1.18095973017336,-1.41360080025801,-0.386322500363304,-1.19449268232027,-0.457994332229513
"1075",1075,1075,0,2,NA,3,2,3,3,3,NA,NA,NA,NA,2,0,1,0,0,0,1,2,9,11,80,NA,NA,NA,NA,NA,1,2,NA,NA,4,3,NA,3,3,NA,NA,NA,0,0,0,0.614142230189542,-1.21394757586755e-16,2.46010196014711e-17,0.621179860008917,6.95455484492392e-17
"1076",1076,1076,0,2,NA,3,1,1,2,3,NA,NA,NA,1,2,0,1,0,0,0,4,2,10,17,72,NA,NA,NA,NA,NA,3,3,NA,NA,7,2,1,NA,7,NA,NA,NA,0,0,-0.970947148778795,-0.556399973033946,-1.21394757586755e-16,-0.985712878325238,-0.562775917968582,6.95455484492392e-17
"1077",1077,1077,0.6495,2,1,3,1,2,1,3,1,2,3,3,2,0,1,0,0,0,1,1,9,19,40,3,50,5,5,1,NA,2,2,2,NA,1,2,NA,2,2,3,2,-0.450046465162844,-1.14048049220168,-0.738532515512644,-1.78177682609376,-0.450256919993504,-0.749763787368202,-1.80219471157107,-1.14070366854387
"1078",1078,1078,0,2,NA,3,2,2,2,3,NA,NA,NA,NA,1,1,1,0,0,0,1,NA,9,15,25,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,1,5,NA,NA,NA,0,0,0,0.013325134269141,-1.21394757586755e-16,2.46010196014711e-17,0.0134778307581137,6.95455484492392e-17
"1079",1079,1079,3.0859,3,NA,3,3,3,3,3,NA,1,NA,NA,2,0,1,0,0,0,1,NA,8,1,46,NA,NA,1,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,1,NA,3,-0.0726352944212257,-1.14048049220168,0,1.18386733749263,-0.0726692607997458,2.46010196014711e-17,1.19743360873561,-1.14070366854387
"1080",1080,1080,1.0385,3,3,3,2,3,3,1,3,3,4,5,NA,NA,0,1,0,0,1,1,8,NA,60,4,NA,1,4,5,3,3,3,4,6,1,1,NA,1,2,5,2,0.512847138017207,0.961673482111723,0.874511281761722,1.01794995611324,0.513086960270998,0.887810457816822,1.02961493307398,0.961861668381966
"1081",1081,1081,0.5691,3,2,3,1,3,1,1,3,1,4,3,2,0,1,0,0,0,1,2,13,21,49,5,15,5,5,1,3,3,3,3,4,2,1,NA,7,1,1,4,-0.333531963542222,0.251884377768792,0.158517224819986,-1.26759308456221,-0.333687932799489,0.160927883807026,-1.2821187928627,0.251933668076226
"1082",1082,1082,1.5186,3,3,3,2,3,2,1,1,NA,4,3,2,0,1,0,0,0,1,NA,13,22,33,2,40,2,2,4,3,3,3,1,4,3,NA,1,5,4,3,4,0.629361639637829,-1.16769383091707,0.158517224819986,0.417132860192843,0.629655947465013,0.160927883807026,0.421912903823173,-1.16792233253525
"1083",1083,1083,0.2936,2,2,3,2,3,2,1,3,NA,4,1,2,0,1,0,0,1,1,NA,10,11,38,4,50,5,5,1,NA,3,3,3,NA,5,NA,NA,NA,1,5,5,2.13195929521822,0.251884377768792,-0.55747683212175,-0.0970508813387167,2.13295626145877,-0.56595469020277,-0.0981630148852001,0.251933668076226
"1084",1084,1084,1.1489,3,3,3,1,3,NA,1,1,2,4,4,2,0,0,1,0,0,1,NA,9,7,89,3,50,3,4,2,NA,1,2,1,4,3,NA,3,3,3,4,2,0.0314003364271815,-1.85026959654461,0.516514253290854,-0.00192602480704468,0.0314150201387467,0.524369170811924,-0.00194809567100504,-1.8506316688496
"1085",1085,1085,0.6349,2,2,3,1,2,1,3,3,2,3,4,2,0,1,0,0,0,1,NA,10,17,69,3,70,5,2,2,NA,3,3,3,2,3,NA,3,3,2,5,5,2.13195929521822,0.251884377768792,-0.380535487041776,-1.26759308456221,2.13295626145877,-0.386322500363304,-1.2821187928627,0.251933668076226
"1086",1086,1086,0,2,NA,3,2,3,3,1,NA,NA,NA,5,1,1,1,0,0,0,1,2,13,18,28,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,2,NA,2,NA,NA,NA,0,0,0.461040965104677,0.614142230189542,-1.21394757586755e-16,0.468052269694354,0.621179860008917,6.95455484492392e-17
"1087",1087,1087,0.9328,3,1,2,1,1,1,1,1,NA,2,1,1,1,1,0,0,0,1,NA,13,26,52,5,0,5,5,1,3,3,2,2,7,2,1,NA,7,2,4,2,0.0314003364271815,-1.14048049220168,-2.35157631278701,-1.78177682609376,0.0314150201387467,-2.38733803255323,-1.80219471157107,-1.14070366854387
"1088",1088,1088,0.6525,3,3,3,2,2,3,1,3,1,4,3,1,1,1,0,0,0,1,2,13,23,45,4,60,3,3,4,NA,2,3,2,5,2,2,NA,6,3,2,2,-0.93149326675287,-0.457904726574139,0.158517224819986,1.01794995611324,-0.931928860125755,0.160927883807026,1.02961493307398,-0.457994332229513
"1089",1089,1089,0,2,NA,2,1,2,2,1,NA,NA,NA,NA,1,1,1,0,0,1,1,NA,10,13,19,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,2,4,NA,NA,NA,0,0,0,-0.556399973033946,-1.21394757586755e-16,2.46010196014711e-17,-0.562775917968582,6.95455484492392e-17
"1090",1090,1090,0.9166,2,1,3,1,2,2,3,3,NA,4,2,1,1,1,0,0,0,1,NA,13,26,44,4,70,4,1,4,3,3,3,2,5,2,2,NA,6,4,2,2,-0.93149326675287,-0.457904726574139,-0.199479803650882,-1.18095973017336,-0.931928860125755,-0.202513403197872,-1.19449268232027,-0.457994332229513
"1091",1091,1091,0,2,NA,3,1,3,1,3,NA,NA,NA,3,1,1,1,0,0,1,1,NA,11,13,32,NA,NA,NA,NA,NA,3,2,NA,NA,NA,2,1,NA,7,NA,NA,NA,0,0,-0.254953091837059,-1.15721706895435,-1.21394757586755e-16,-0.258830304315442,-1.17047794721939,6.95455484492392e-17
"1092",1092,1092,0.5571,3,1,3,2,2,3,1,3,NA,4,2,1,1,1,0,0,0,1,2,13,1,80,5,0,5,5,1,NA,2,3,3,NA,2,1,NA,7,1,1,5,0.206172088858114,0.251884377768792,-0.199479803650882,-0.0104175269498749,0.206268500929769,-0.202513403197872,-0.0105369043427694,0.251933668076226
"1093",1093,1093,1.9926,3,3,3,3,3,3,1,2,2,4,NA,2,0,1,0,0,0,1,NA,6,1,56,4,70,3,3,5,NA,2,3,3,NA,5,NA,2,NA,3,1,1,-1.95264412074323,0.251884377768792,0.413470316657045,1.58767506341633,-1.95355723398726,0.419758188122468,1.60586868180067,0.251933668076226
"1094",1094,1094,1.7197,2,3,3,2,2,3,1,3,1,4,5,2,0,1,0,0,0,1,2,14,26,36,1,85,1,1,5,3,3,4,3,2,1,2,NA,2,4,4,4,1.11080844122786,0.934460143396336,0.874511281761722,1.01794995611324,1.11132788759726,0.887810457816822,1.02961493307398,0.934643004390579
"1095",1095,1095,1.1295,2,2,2,1,3,1,1,3,2,3,3,1,1,1,0,0,1,1,NA,12,1,18,2,50,4,3,3,3,2,3,3,4,1,2,NA,2,1,3,3,0.0896575872374925,0.251884377768792,-0.738532515512644,-1.26759308456221,0.0896995137357543,-0.749763787368202,-1.2821187928627,0.251933668076226
"1096",1096,1096,0.3623,3,1,3,1,2,2,1,2,NA,3,2,2,0,1,0,0,0,1,NA,12,11,71,5,15,5,5,1,3,3,3,3,6,2,1,NA,7,1,1,4,-0.333531963542222,0.251884377768792,-1.09652954398351,-1.18095973017336,-0.333687932799489,-1.1132050743731,-1.19449268232027,0.251933668076226
"1097",1097,1097,0.333,3,3,3,2,3,3,3,2,1,3,4,2,0,0,0,0,1,4,2,10,16,35,3,60,2,4,4,NA,2,3,1,3,3,NA,2,4,1,NA,3,-0.0726352944212257,-1.16769383091707,-0.380535487041776,1.01794995611324,-0.0726692607997458,-0.386322500363304,1.02961493307398,-1.16792233253525
"1098",1098,1098,0.3659,3,3,3,1,2,2,1,3,1,4,5,1,1,1,0,0,0,1,2,13,15,29,5,50,4,4,4,2,3,3,3,3,5,NA,2,NA,1,2,2,-0.93149326675287,0.251884377768792,0.874511281761722,-0.152592247110244,-0.931928860125755,0.887810457816822,-0.154340844903523,0.251933668076226
"1099",1099,1099,1.2083,3,3,3,1,3,3,1,3,3,4,6,1,1,0,1,0,0,1,2,9,26,40,1,NA,1,1,5,3,3,4,3,6,1,1,NA,1,5,5,5,2.13195929521822,0.934460143396336,1.23250831023259,0.448224848810157,2.13295626145877,1.25125174482172,0.453361184347281,0.934643004390579
"1100",1100,1100,1.3457,3,3,3,3,3,3,1,2,NA,4,3,1,1,1,0,0,0,1,NA,13,27,56,2,60,3,1,2,NA,3,3,3,4,2,2,NA,6,4,2,1,-1.47119731915321,0.251884377768792,0.158517224819986,1.58767506341633,-1.47188529385501,0.160927883807026,1.60586868180067,0.251933668076226
"1101",1101,1101,3.7998,2,3,2,1,3,1,1,2,3,4,2,1,1,1,0,0,0,7,2,9,1,18,5,0,3,4,4,NA,1,2,2,6,2,1,NA,7,3,2,4,0.147914838047804,-1.14048049220168,-0.199479803650882,-0.753409343030646,0.147984007332762,-0.202513403197872,-0.762042874154327,-1.14070366854387
"1102",1102,1102,2.105,3,2,3,1,3,3,1,3,2,4,NA,1,1,1,0,0,0,1,2,9,16,22,5,0,5,5,5,NA,3,3,2,6,2,2,NA,6,4,2,4,0.147914838047804,-0.457904726574139,0.413470316657045,-0.0659588927214026,0.147984007332762,0.419758188122468,-0.0667147343610921,-0.457994332229513
"1103",1103,1103,0.6607,2,2,2,1,2,1,1,2,NA,1,2,2,0,1,0,0,0,1,NA,13,27,66,5,15,4,5,2,1,3,3,3,6,3,NA,1,5,1,1,2,-1.4129400683429,0.251884377768792,-2.89062902464877,-1.26759308456221,-1.41360080025801,-2.93458841672356,-1.2821187928627,0.251933668076226
"1104",1104,1104,1.0918,2,1,2,1,1,2,3,1,NA,4,1,2,0,1,0,0,0,1,NA,9,1,70,5,15,4,2,1,3,3,4,3,7,3,NA,1,5,1,1,4,-0.333531963542222,0.934460143396336,-0.55747683212175,-1.18095973017336,-0.333687932799489,-0.56595469020277,-1.19449268232027,0.934643004390579
"1105",1105,1105,0.8546,3,3,3,3,3,3,1,2,1,4,4,2,0,1,0,0,0,1,NA,13,17,26,2,70,2,1,4,NA,3,2,2,2,1,2,NA,2,4,4,2,0.0314003364271815,-1.14048049220168,0.516514253290854,1.58767506341633,0.0314150201387467,0.524369170811924,1.60586868180067,-1.14070366854387
"1106",1106,1106,1.7376,3,1,3,1,1,1,1,3,NA,3,2,2,0,1,0,0,1,1,1,10,22,55,1,30,5,4,1,NA,2,1,1,NA,1,2,NA,2,2,1,2,-1.4129400683429,-2.53284536217216,-1.09652954398351,-1.78177682609376,-1.41360080025801,-1.1132050743731,-1.80219471157107,-2.53334100516396
"1107",1107,1107,0.7665,3,3,3,1,3,1,1,3,2,4,1,2,0,0,0,0,1,1,NA,10,28,37,5,50,5,5,4,NA,1,1,1,NA,3,NA,1,5,1,1,2,-1.4129400683429,-2.53284536217216,-0.55747683212175,-0.753409343030646,-1.41360080025801,-0.56595469020277,-0.762042874154327,-2.53334100516396
"1108",1108,1108,0.5345,3,3,3,1,2,2,1,3,NA,3,2,2,0,1,0,0,0,1,NA,9,1,54,5,0,5,5,1,NA,2,3,2,6,2,1,NA,7,1,1,2,-1.4129400683429,-0.457904726574139,-1.09652954398351,-0.152592247110244,-1.41360080025801,-1.1132050743731,-0.154340844903523,-0.457994332229513
"1109",1109,1109,1.5657,NA,1,NA,1,2,2,3,2,NA,NA,4,2,0,1,0,0,0,1,NA,9,15,64,3,40,3,3,3,NA,2,3,3,6,2,1,NA,7,2,2,4,0.147914838047804,0.251884377768792,0.103043936633809,-1.18095973017336,0.147984007332762,0.104610982689456,-1.19449268232027,0.251933668076226
"1110",1110,1110,0,1,NA,2,3,1,2,3,NA,NA,NA,3,2,0,1,0,0,0,1,NA,10,7,90,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,NA,7,NA,NA,NA,0,0,-0.254953091837059,0.583050241572228,-1.21394757586755e-16,-0.258830304315442,0.58973157948481,6.95455484492392e-17
"1111",1111,1111,0.9404,3,3,3,3,3,3,3,1,1,4,7,1,1,0,1,0,0,1,NA,9,3,20,5,NA,3,4,5,NA,2,1,1,NA,1,2,NA,2,3,3,2,-0.450046465162844,-2.53284536217216,1.59050533870346,1.58767506341633,-0.450256919993504,1.61469303182662,1.60586868180067,-2.53334100516396
"1112",1112,1112,0.6552,3,3,3,3,3,3,1,3,3,4,5,1,1,1,0,0,0,1,2,13,20,49,1,85,2,2,4,3,3,4,4,2,1,1,NA,1,5,5,4,1.59225524281788,1.64424924773927,0.874511281761722,1.58767506341633,1.59299982772951,0.887810457816822,1.60586868180067,1.64457100469632
"1113",1113,1113,0.1639,3,3,3,2,2,3,1,3,1,3,3,1,1,1,0,0,0,1,1,4,7,55,5,50,5,5,1,NA,2,2,1,NA,2,1,NA,7,1,1,4,-0.333531963542222,-1.85026959654461,-0.738532515512644,1.01794995611324,-0.333687932799489,-0.749763787368202,1.02961493307398,-1.8506316688496
"1114",1114,1114,1.6898,2,2,3,3,3,3,1,3,3,4,6,1,1,1,0,0,0,1,NA,7,5,20,3,NA,1,1,5,1,2,3,3,4,3,NA,3,3,2,1,4,-0.333531963542222,0.251884377768792,1.23250831023259,1.07349132188477,-0.333687932799489,1.25125174482172,1.0857927630923,0.251933668076226
"1115",1115,1115,1.0767,3,1,1,1,1,1,3,1,NA,3,2,1,1,1,0,0,0,1,2,14,25,67,5,0,5,3,2,3,3,4,3,6,3,NA,1,5,4,5,5,2.13195929521822,0.934460143396336,-1.09652954398351,-1.78177682609376,2.13295626145877,-1.1132050743731,-1.80219471157107,0.934643004390579
"1116",1116,1116,0.8012,3,3,3,3,3,3,1,3,3,4,6,1,1,0,1,0,0,4,NA,13,21,29,1,70,1,1,5,1,1,1,2,2,1,2,NA,2,4,5,4,1.59225524281788,-1.82305625782923,1.23250831023259,1.58767506341633,1.59299982772951,1.25125174482172,1.60586868180067,-1.82341300485822
"1117",1117,1117,0,3,NA,3,1,3,3,1,NA,NA,NA,NA,2,0,1,0,0,0,1,1,11,24,55,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,NA,NA,NA,0,0,0,0.0444171228864551,-1.21394757586755e-16,2.46010196014711e-17,0.0449261112822216,6.95455484492392e-17
"1118",1118,1118,0.319,2,2,3,2,2,3,1,3,NA,4,3,1,1,1,0,0,0,1,2,13,25,54,4,40,3,2,4,3,3,2,2,5,2,1,NA,7,3,5,1,-0.0268569143831292,-1.14048049220168,0.158517224819986,0.503766214581685,-0.0268694734582606,0.160927883807026,0.509539014365604,-1.14070366854387
"1119",1119,1119,0,3,NA,3,1,3,2,1,NA,NA,NA,2,1,1,0,1,0,0,1,NA,9,22,54,NA,NA,NA,NA,NA,1,2,NA,NA,5,3,NA,2,4,NA,NA,NA,0,0,-0.612950120307927,-0.556399973033946,-1.21394757586755e-16,-0.62227159132034,-0.562775917968582,6.95455484492392e-17
"1120",1120,1120,0.7705,3,1,3,1,3,3,1,3,3,4,2,1,1,1,0,0,0,1,NA,6,9,38,4,50,4,3,3,NA,2,2,3,NA,3,NA,3,3,3,1,5,0.206172088858114,-0.430691387858752,-0.199479803650882,-0.580142634252962,0.206268500929769,-0.202513403197872,-0.586790653069465,-0.430775668238126
"1121",1121,1121,0.8877,3,1,3,2,3,3,3,3,NA,3,2,1,1,1,0,0,0,1,2,13,28,24,2,85,2,2,4,3,3,2,2,5,2,2,NA,6,4,3,4,0.629361639637829,-1.14048049220168,-1.09652954398351,-0.0104175269498749,0.629655947465013,-1.1132050743731,-0.0105369043427694,-1.14070366854387
"1122",1122,1122,1.2104,3,3,3,3,3,2,1,3,1,4,NA,1,1,0,0,0,0,1,1,8,1,53,4,30,5,4,1,NA,3,3,3,4,3,NA,2,4,4,4,2,0.0314003364271815,0.251884377768792,0.413470316657045,0.98685796749593,0.0314150201387467,0.419758188122468,0.998166652549869,0.251933668076226
"1123",1123,1123,0.2875,3,3,2,1,1,3,1,3,NA,3,2,2,0,1,0,0,0,1,NA,13,17,64,4,30,2,4,1,1,3,4,4,5,2,1,NA,7,2,2,5,0.68761889044814,1.64424924773927,-1.09652954398351,0.448224848810157,0.68794044106202,-1.1132050743731,0.453361184347281,1.64457100469632
"1124",1124,1124,0,3,NA,3,3,3,2,1,NA,NA,NA,7,1,1,1,0,0,1,1,NA,13,NA,42,NA,NA,NA,NA,NA,1,3,NA,NA,6,3,NA,2,4,NA,NA,NA,0,0,1.17703502204641,0.583050241572228,-1.21394757586755e-16,1.19493484370415,0.58973157948481,6.95455484492392e-17
"1125",1125,1125,1.1029,2,3,3,2,3,3,3,2,2,4,4,1,1,1,0,0,0,4,NA,10,12,24,1,60,2,1,4,NA,3,3,3,5,3,NA,3,3,4,5,3,1.05255119041754,0.251884377768792,0.516514253290854,1.01794995611324,1.05304339400026,0.524369170811924,1.02961493307398,0.251933668076226
"1126",1126,1126,0.2908,3,2,3,1,3,1,1,3,1,1,4,2,0,1,0,0,0,4,NA,13,5,68,2,70,4,2,4,1,2,3,3,5,3,NA,3,3,2,2,2,-0.93149326675287,0.251884377768792,-2.17463496770704,-1.26759308456221,-0.931928860125755,-2.20770584271376,-1.2821187928627,0.251933668076226
"1127",1127,1127,0.376,2,3,3,2,3,2,1,3,NA,4,2,1,1,1,0,0,0,1,NA,13,20,45,2,70,3,1,5,NA,3,3,4,2,3,NA,3,3,4,5,4,1.59225524281788,0.961673482111723,-0.199479803650882,0.417132860192843,1.59299982772951,-0.202513403197872,0.421912903823173,0.961861668381966
"1128",1128,1128,0.7293,2,3,3,1,2,2,1,2,1,4,4,2,0,1,0,0,0,1,NA,11,14,34,3,30,4,3,1,2,2,3,3,4,2,2,NA,6,1,1,2,-1.4129400683429,0.251884377768792,0.516514253290854,-0.152592247110244,-1.41360080025801,0.524369170811924,-0.154340844903523,0.251933668076226
"1129",1129,1129,0.1873,2,2,3,2,2,3,3,2,2,4,4,2,0,1,0,0,0,1,NA,10,8,37,3,50,3,4,2,NA,1,1,2,NA,3,NA,2,4,2,3,4,0.629361639637829,-1.82305625782923,0.516514253290854,0.503766214581685,0.629655947465013,0.524369170811924,0.509539014365604,-1.82341300485822
"1130",1130,1130,1.1693,3,3,3,1,3,3,1,3,NA,4,7,2,0,0,1,0,0,1,0,9,5,72,4,60,1,5,4,3,3,3,3,4,1,1,NA,1,1,2,1,-1.47119731915321,0.251884377768792,1.59050533870346,0.448224848810157,-1.47188529385501,1.61469303182662,0.453361184347281,0.251933668076226
"1131",1131,1131,0.3207,3,3,3,3,2,2,1,3,NA,4,4,2,0,1,0,0,0,1,NA,12,11,71,1,85,1,2,5,NA,3,3,3,2,1,1,NA,1,3,3,3,0.0896575872374925,0.251884377768792,0.516514253290854,0.98685796749593,0.0896995137357543,0.524369170811924,0.998166652549869,0.251933668076226
"1132",1132,1132,1.2624,2,1,2,2,2,2,3,1,NA,3,2,1,1,1,0,0,0,1,NA,10,19,75,4,0,5,3,1,3,3,4,3,7,5,NA,1,NA,1,2,4,0.147914838047804,0.934460143396336,-1.09652954398351,-0.611234622870276,0.147984007332762,-1.1132050743731,-0.618238933593573,0.934643004390579
"1133",1133,1133,0.4267,3,1,3,1,3,3,1,1,2,3,3,1,1,1,0,0,0,1,NA,13,7,23,4,40,5,5,1,1,3,3,3,4,0,NA,1,NA,1,1,2,-1.4129400683429,0.251884377768792,-0.738532515512644,-0.580142634252962,-1.41360080025801,-0.749763787368202,-0.586790653069465,0.251933668076226
"1134",1134,1134,0.4103,1,1,1,1,1,1,2,2,NA,1,3,1,1,1,0,0,0,1,NA,13,13,53,1,0,5,5,1,NA,3,3,3,5,5,NA,2,NA,2,1,5,0.206172088858114,0.251884377768792,-2.5326319961779,-1.78177682609376,0.206268500929769,-2.57114712971866,-1.80219471157107,0.251933668076226
"1135",1135,1135,0.5071,2,3,2,2,3,2,1,3,2,4,4,2,0,0,1,0,0,4,NA,15,19,56,5,50,2,2,5,3,3,3,3,2,1,2,NA,2,5,5,4,1.59225524281788,0.251884377768792,0.516514253290854,0.417132860192843,1.59299982772951,0.524369170811924,0.421912903823173,0.251933668076226
"1136",1136,1136,0.5152,3,3,3,3,3,3,1,3,3,4,7,2,0,0,0,0,1,1,1,11,5,21,3,NA,1,1,5,NA,3,4,3,2,1,1,NA,1,5,3,4,0.629361639637829,0.934460143396336,1.59050533870346,1.58767506341633,0.629655947465013,1.61469303182662,1.60586868180067,0.934643004390579
"1137",1137,1137,0.5868,3,1,3,1,3,1,2,3,NA,4,1,2,0,1,0,0,0,1,2,9,17,53,5,30,2,4,4,2,2,3,3,5,3,NA,1,5,2,1,4,-0.333531963542222,0.251884377768792,-0.55747683212175,-1.78177682609376,-0.333687932799489,-0.56595469020277,-1.80219471157107,0.251933668076226
"1138",1138,1138,0,3,NA,2,1,3,2,3,NA,NA,NA,7,1,1,1,0,0,0,1,NA,9,25,46,NA,NA,NA,NA,NA,NA,3,NA,NA,5,3,NA,1,5,NA,NA,NA,0,0,1.17703502204641,-0.556399973033946,-1.21394757586755e-16,1.19493484370415,-0.562775917968582,6.95455484492392e-17
"1139",1139,1139,0.5544,3,3,3,3,3,3,1,3,1,4,5,2,0,1,0,0,1,1,2,9,21,57,4,70,4,3,2,3,3,3,3,3,1,1,NA,1,4,4,2,0.0314003364271815,0.251884377768792,0.874511281761722,1.58767506341633,0.0314150201387467,0.887810457816822,1.60586868180067,0.251933668076226
"1140",1140,1140,4.0152,2,1,2,1,1,1,1,1,NA,4,2,2,0,1,0,0,0,1,NA,12,7,24,4,30,3,4,3,1,3,3,3,6,2,1,NA,7,2,3,2,-0.450046465162844,0.251884377768792,-0.199479803650882,-1.78177682609376,-0.450256919993504,-0.202513403197872,-1.80219471157107,0.251933668076226
