"","X1","ID","weights","consq","branches","crit","facts","cong_courts","vote_duty","vote_2020","vote_house","yrs_sen","sen_diff","vote_2012","vote_sen","reg","ss","school","welfare","highway","poor","healthcare","tax_mill","ubi","red_ineq","min_wage","chance_life","job_gov","fair","reduce_extra","state","wy","ny","cong_dist","census_region","county","zip","sex","race","hisp","born","class","fs","educ","income","age","black","white","amind","asian","pi","black_favors","blm","black_deserve","black_try","slave","vote_2012_choice","dem_feel","rep_feel","lib_con_spec","lib_con_binary","int_camp","int_pol","int_med","party_reg","party_id","strong_weak","ind","seven_point","partisanship","lib_pca1","rr_pca1","pol_pca1","redist_pca1","spend_pca1","lib_pca1_scaled","redist_pca1_scaled","spend_pca1_scaled","rr_pca1_scaled","pol_pca1_scaled"
"6220",6220,NA,0.6244695,4,2,3,2,3,NA,1,0,4,2,1,NA,1,3,3,1,2,2,NA,3,2,2,3,4,5,1,4,53,0,0,6,4,NA,NA,1,3,1,1,3,0,2,4,NA,0,0,1,0,0,5,50,4,5,2,1,85,30,4,2,2,3,3,1,1,1,NA,1,55,-1.55331979649067,1.77425388478407,0.185568193548252,-0.0633778906275121,-0.628577971830207,-1.553911919398,-0.0644489776911466,-0.628940032418472,1.7747540452543,0.18559461265977
"6221",6221,NA,0.5517122,5,5,5,3,2,3,1,1,4,2,1,NA,1,2,3,3,2,3,1,1,3,2,4,5,6,2,4,12,0,0,3,3,NA,NA,2,1,0,1,2,0,6,15,28,0,1,0,0,0,1,90,1,1,5,2,65,35,3,NA,3,4,4,3,3,NA,3,3,30,0.145183534240702,-1.46859653925251,1.55009709908956,0.701082339986458,1.21871791328657,0.145238877961026,0.712930639408656,1.21941989417739,-1.46901053520988,1.55031778447395
"6222",6222,NA,NA,5,5,5,5,3,NA,NA,NA,8,2,0,NA,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,4,NA,NA,25,0,0,3,1,NA,NA,1,4,0,0,NA,NA,6,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,60,0,5,NA,2,NA,NA,3,3,NA,2,4,60,1.10393827257458,0,0,0.0379996348847694,1.21871791328657,1.10435909199692,0.0386418291412352,1.21941989417739,4.82707614439631e-17,1.10714582678795e-16
"6223",6223,NA,0.3349851,5,4,5,4,3,3,1,1,8,2,1,NA,1,2,3,3,3,3,1,3,2,3,4,5,NA,2,7,55,0,0,2,2,NA,NA,1,1,0,1,3,0,6,8,71,0,1,0,0,0,4,60,2,4,4,1,75,30,3,NA,3,3,3,3,3,NA,2,4,45,0.624560903407639,0.963541278774928,0.185568193548252,0.727570413924454,1.21871791328657,0.624798984978973,0.73986636209379,1.21941989417739,0.963812900138255,0.18559461265977
"6224",6224,NA,NA,4,4,3,4,2,3,NA,NA,6,0,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,39,0,0,7,2,NA,NA,1,1,0,1,NA,NA,2,1,62,0,1,0,0,0,NA,NA,NA,NA,NA,2,15,70,5,NA,2,NA,NA,2,2,1,NA,7,NA,-0.594565058156793,0,0,-0.665201696099935,-1.23114036237936,-0.594791705362108,-0.676443612237344,-1.23184949859446,4.82707614439631e-17,1.10714582678795e-16
"6225",6225,NA,4.857696,5,5,5,5,3,NA,NA,NA,6,0,0,NA,1,2,3,2,3,3,1,3,2,3,4,2,7,1,6,24,0,0,4,3,NA,NA,1,2,0,1,3,0,3,22,59,1,0,0,0,0,1,80,1,1,4,NA,70,0,4,2,3,3,3,1,1,1,NA,1,70,1.10393827257458,-1.46859653925251,0.185568193548252,1.46877137979393,0.63392441702595,1.10435909199692,1.4935936326136,0.634289557163895,-1.46901053520988,0.18559461265977
"6226",6226,NA,0.6122737,4,4,3,4,3,NA,1,1,6,0,1,1,1,3,3,2,3,3,1,1,2,1,4,4,7,2,3,27,0,0,5,2,NA,NA,2,1,0,1,3,0,3,10,49,0,1,0,0,0,4,50,3,3,1,2,60,85,6,NA,2,3,2,2,2,2,NA,6,NA,-0.594565058156793,0.542879648136645,-0.505168755763859,0.402194187502123,0.63392441702595,-0.594791705362108,0.408991273789427,0.634289557163895,0.543032685389327,-0.50524067600751
"6227",6227,NA,0.5947314,4,5,5,4,3,1,1,1,6,0,1,1,1,3,3,1,3,1,1,3,2,3,4,3,5,5,6,25,0,0,7,1,NA,NA,1,5,0,1,3,0,7,18,61,0,0,0,0,1,4,20,4,5,2,1,66,11,2,NA,3,4,4,1,1,1,NA,1,55,0.0072409463731869,1.38420290941321,1.55009709908956,0.999970492470792,-1.30628686442574,0.00724370660982862,1.01687000502788,-1.30703928498734,1.38459311488718,1.55031778447395
"6228",6228,NA,0.6551941,5,5,5,4,3,3,1,1,6,0,1,1,1,2,2,2,2,3,1,3,1,3,4,1,5,2,7,48,0,0,31,3,NA,NA,1,1,0,1,3,0,4,21,30,0,1,0,0,0,1,85,2,1,5,1,70,30,3,NA,3,4,4,1,1,2,NA,2,40,0.624560903407639,-1.46859653925251,1.55009709908956,0.999970492470792,0.0313620264768003,0.624798984978973,1.01687000502788,0.0313800909879099,-1.46901053520988,1.55031778447395
"6229",6229,NA,1.154588,5,5,5,1,3,3,NA,NA,4,2,1,NA,1,2,3,2,3,2,1,3,2,1,4,1,4,1,2,6,0,0,10,4,NA,NA,1,1,0,1,3,0,6,21,75,0,1,0,0,0,5,15,5,4,1,2,0,0,4,1,2,4,4,2,2,2,NA,6,0,-0.813571204093173,1.35359225414579,1.55009709908956,-0.301007143482581,-0.0437844755695834,-0.813881336074867,-0.306094167589152,-0.0438096954049769,1.35397383050537,1.55031778447395
"6230",6230,NA,0.517979,5,5,3,4,1,NA,NA,NA,6,0,0,NA,0,3,1,2,3,2,NA,3,3,3,3,4,1,2,7,49,0,0,3,4,NA,NA,1,1,0,1,3,1,3,12,68,0,1,0,0,0,5,0,4,4,2,NA,0,70,7,NA,3,4,4,2,2,1,NA,7,NA,0.0227548988776589,1.35359225414579,1.55009709908956,-0.467691069127882,-1.24890925666788,0.0227635730070367,-0.475595053450497,-1.24962862775695,1.35397383050537,1.55031778447395
"6231",6231,NA,0.9220036,5,4,1,3,2,NA,1,1,4,2,1,NA,1,3,3,3,3,3,3,3,1,2,4,5,NA,1,4,36,0,1,9,1,NA,NA,1,2,0,1,2,0,2,2,48,1,0,0,0,0,2,85,1,1,5,1,80,10,5,NA,3,3,3,1,1,1,NA,1,70,-1.05842847481926,-1.07854556388165,0.185568193548252,0.194281817778552,1.21871791328657,-1.05883194598285,0.197565182681701,1.21941989417739,-1.07884960484276,0.18559461265977
"6232",6232,NA,0.152677,5,5,5,4,3,3,1,1,6,0,1,1,1,1,3,1,3,2,NA,3,1,3,3,4,4,2,6,18,0,0,7,2,NA,NA,1,1,0,1,4,0,7,4,27,0,1,0,0,0,2,50,3,2,5,1,60,15,2,NA,1,3,3,1,1,2,NA,2,45,0.624560903407639,-0.657883933243365,0.185568193548252,0.235510261856822,-0.628577971830207,0.624798984978973,0.239490387928082,-0.628940032418472,-0.658069390093834,0.18559461265977
"6233",6233,NA,0.2907668,5,5,5,4,3,NA,1,1,6,0,1,NA,1,3,3,3,3,3,1,3,3,3,4,5,6,1,7,42,0,0,10,1,NA,NA,2,1,0,1,2,0,3,15,72,0,1,0,0,0,2,85,2,2,4,1,85,0,3,NA,3,4,4,3,3,NA,3,3,85,0.624560903407639,-0.657883933243365,1.55009709908956,1.23437093613236,1.21871791328657,0.624798984978973,1.25523181882074,1.21941989417739,-0.658069390093834,1.55031778447395
"6234",6234,NA,1.660111,5,4,4,3,3,3,1,1,3,3,1,NA,1,2,3,3,3,3,3,3,1,3,4,4,4,2,6,6,0,0,13,4,NA,NA,2,4,0,1,2,0,6,21,36,0,0,0,1,0,1,70,2,1,4,1,70,30,3,NA,2,2,2,1,1,2,NA,2,40,-0.155719468024288,-1.46859653925251,-1.17896071199305,0.765570048809224,1.21871791328657,-0.155778828024942,0.778508191235025,1.21941989417739,-1.46901053520988,-1.17912855915441
"6235",6235,NA,NA,5,5,3,5,2,2,NA,NA,8,2,0,NA,0,2,3,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,13,0,0,14,3,NA,NA,2,1,0,1,NA,NA,6,17,29,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,100,5,NA,1,NA,NA,2,2,1,NA,7,NA,0.502132268044597,0,0,-0.665201696099935,-0.721493368165116,0.502323680024984,-0.676443612237344,-0.721908947973849,4.82707614439631e-17,1.10714582678795e-16
"6236",6236,NA,0.4490539,4,4,5,3,3,NA,1,1,6,0,1,NA,1,2,3,3,3,3,NA,3,3,3,4,4,5,2,6,6,0,0,23,4,NA,NA,1,1,0,1,3,0,6,16,72,0,1,0,0,0,2,85,2,1,4,1,60,15,2,NA,3,3,3,3,3,NA,3,3,45,-0.472136422793751,-1.07854556388165,0.185568193548252,0.999970492470792,1.21871791328657,-0.472316400408118,1.01687000502788,1.21941989417739,-1.07884960484276,0.18559461265977
"6237",6237,NA,0.9882264,5,5,4,4,3,2,1,1,4,2,0,NA,1,2,3,2,2,2,2,3,3,3,3,4,7,2,7,36,0,1,6,1,NA,NA,1,3,1,0,2,0,3,7,NA,0,0,1,0,0,5,50,3,5,1,NA,NA,NA,NA,NA,2,3,3,3,3,NA,1,5,0,0.323657901142649,1.77425388478407,0.185568193548252,0.938711592841526,-0.0437844755695834,0.323781278993005,0.954575829306661,-0.0438096954049769,1.7747540452543,0.18559461265977
"6238",6238,NA,0.1663745,5,4,4,4,3,3,1,1,6,0,1,1,1,3,2,3,3,3,3,3,3,3,4,5,5,1,6,26,0,0,12,2,NA,NA,2,1,0,1,1,0,2,1,NA,0,1,0,0,0,2,85,2,2,4,1,86,30,3,NA,3,3,3,1,1,2,NA,2,56,0.323657901142649,-0.657883933243365,0.185568193548252,0.999970492470792,0.616155522737424,0.323781278993005,1.01687000502788,0.616510428001404,-0.658069390093834,0.18559461265977
"6239",6239,NA,4.411461,4,4,4,4,3,NA,1,1,6,0,0,1,0,1,2,1,1,1,NA,3,1,1,1,4,2,1,2,26,0,0,10,2,NA,NA,2,1,0,1,3,0,2,17,24,0,1,0,0,0,1,100,4,1,5,NA,40,60,5,NA,2,2,2,2,2,2,NA,6,NA,-0.293662055891803,-1.46859653925251,-1.17896071199305,-2.35998739166292,-1.90884925497489,-0.29377399937614,-2.3998712050957,-1.90994875116333,-1.46901053520988,-1.17912855915441
"6240",6240,NA,0.7305322,2,5,3,4,3,NA,1,1,6,0,1,NA,1,3,2,1,3,2,NA,3,1,2,3,3,1,4,4,29,0,0,5,2,NA,NA,2,1,0,1,2,0,6,16,44,0,1,0,0,0,5,40,4,3,2,5,1,75,5,NA,2,2,2,2,2,2,NA,6,NA,-1.8292049722257,0.932930623507509,-1.17896071199305,-1.00097966527378,-1.23114036237936,-1.8299022621004,-1.01789623286258,-1.23184949859446,0.933193615756443,-1.17912855915441
"6241",6241,NA,0.9850901,5,5,5,5,3,2,NA,NA,8,2,1,NA,0,3,3,3,3,3,1,3,1,3,4,1,6,1,7,20,0,0,2,2,NA,NA,2,1,0,1,2,0,4,9,27,0,1,0,0,0,2,85,1,2,5,1,15,0,3,NA,2,2,2,3,3,NA,2,4,15,1.10393827257458,-0.657883933243365,-1.17896071199305,1.23437093613236,1.21871791328657,1.10435909199692,1.25523181882074,1.21941989417739,-0.658069390093834,-1.17912855915441
"6242",6242,NA,3.52139,5,4,4,4,3,1,1,1,4,2,1,1,1,2,1,2,2,2,NA,2,2,1,3,4,2,4,3,26,0,0,9,2,NA,NA,1,2,0,1,3,0,7,NA,50,1,0,0,0,0,3,0,4,4,3,NA,0,50,5,NA,2,2,2,3,3,NA,1,5,NA,0.323657901142649,0.573490303404064,-1.17896071199305,-1.29986781775812,-1.24890925666788,0.323781278993005,-1.32183559848181,-1.24962862775695,0.573651969771139,-1.17912855915441
"6243",6243,NA,0.2143946,5,5,1,5,3,3,1,1,6,0,1,NA,1,2,2,2,3,2,NA,1,2,1,3,1,1,5,1,12,0,0,16,3,NA,NA,2,1,0,1,3,0,6,4,54,0,1,0,0,0,5,15,5,4,1,2,0,100,7,NA,3,3,3,2,2,1,NA,7,NA,-0.0996737364853837,1.35359225414579,0.185568193548252,-1.53426826141969,-0.646346866118733,-0.0997117319469529,-1.56019741227467,-0.646719161580963,1.35397383050537,0.18559461265977
"6244",6244,NA,0.1580355,4,4,3,4,3,1,1,1,12,6,1,1,1,3,3,3,3,3,1,2,2,2,4,3,4,1,4,27,0,0,7,2,NA,NA,2,1,0,1,2,0,5,2,30,0,1,0,0,0,3,50,3,3,3,5,40,70,NA,1,2,3,2,2,2,2,NA,6,NA,-0.594565058156793,0.152828672765782,-0.505168755763859,0.232281452663322,1.21871791328657,-0.594791705362108,0.236207011822937,1.21941989417739,0.152871755022211,-0.50524067600751
"6245",6245,NA,NA,5,5,1,5,2,NA,NA,NA,6,0,1,NA,1,3,3,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,47,0,0,6,3,NA,NA,2,1,0,1,NA,NA,6,21,34,0,1,0,0,0,NA,NA,NA,NA,NA,2,0,70,7,NA,1,NA,NA,2,2,1,NA,7,NA,-0.0996737364853837,0,0,-0.665201696099935,-1.30628686442574,-0.0997117319469529,-0.676443612237344,-1.30703928498734,4.82707614439631e-17,1.10714582678795e-16
"6246",6246,NA,2.523522,5,5,5,4,3,NA,NA,NA,5,1,1,NA,1,2,3,1,3,3,NA,2,2,2,4,4,2,4,4,49,0,0,2,4,NA,NA,1,1,0,1,3,0,7,NA,NA,0,1,0,0,0,2,NA,2,1,3,2,20,20,5,NA,1,1,2,3,3,NA,2,4,0,0.624560903407639,-1.07854556388165,-1.85275266822225,-0.236519434659814,0.0491309207653262,0.624798984978973,-0.240516615762783,0.0491592201504009,-1.07884960484276,-1.85301644230131
"6247",6247,NA,NA,5,5,5,5,3,2,NA,NA,4,2,1,NA,1,3,1,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,51,0,0,9,3,NA,NA,1,1,0,1,NA,NA,3,NA,48,0,1,0,0,0,NA,NA,NA,NA,NA,2,0,60,6,NA,3,NA,NA,3,3,NA,1,5,NA,1.10393827257458,0,0,-0.430801252438367,-2.51141164552404,1.10435909199692,-0.438081798444484,-2.51285821733932,4.82707614439631e-17,1.10714582678795e-16
"6248",6248,NA,0.2705172,4,5,5,4,3,3,NA,NA,4,2,0,NA,1,2,2,2,2,3,2,3,2,3,3,5,6,1,6,55,0,0,6,2,NA,NA,2,1,0,1,2,1,2,2,74,0,1,0,0,0,1,85,1,1,5,NA,80,20,2,NA,3,3,3,3,3,NA,3,3,60,0.0072409463731869,-1.46859653925251,0.185568193548252,0.704311149179958,0.0313620264768003,0.00724370660982862,0.716214015513801,0.0313800909879099,-1.46901053520988,0.18559461265977
"6249",6249,NA,3.958566,4,4,3,4,3,NA,1,1,2,4,0,1,1,3,3,1,3,2,2,3,2,3,4,5,NA,2,7,17,0,0,10,2,NA,NA,1,2,0,1,3,0,2,21,50,1,0,0,0,0,4,85,1,1,5,NA,60,50,3,NA,3,2,2,3,3,NA,3,3,10,-0.594565058156793,-0.298443613139921,-1.17896071199305,0.727570413924454,-0.628577971830207,-0.594791705362108,0.73986636209379,-0.628940032418472,-0.298527744108529,-1.17912855915441
"6250",6250,NA,0.1320323,4,5,1,4,3,3,1,1,6,0,1,1,1,2,2,1,2,2,1,2,2,1,3,2,1,1,1,13,0,0,6,3,NA,NA,1,1,0,1,3,0,6,1,56,0,1,0,0,0,3,15,4,3,2,2,0,85,6,NA,2,3,3,2,2,1,NA,7,NA,-1.19637106268677,0.152828672765782,0.185568193548252,-1.53426826141969,-1.23114036237936,-1.19682711733404,-1.56019741227467,-1.23184949859446,0.152871755022211,0.18559461265977
"6251",6251,NA,0.6750429,4,4,3,4,3,NA,1,1,4,2,1,NA,1,2,3,1,3,2,NA,3,2,1,3,2,2,2,2,39,0,0,12,2,NA,NA,2,1,0,1,3,0,2,8,78,0,1,0,0,0,5,0,3,4,4,2,0,60,6,NA,2,3,3,2,2,1,NA,7,NA,-0.594565058156793,1.35359225414579,0.185568193548252,-1.29986781775812,-0.628577971830207,-0.594791705362108,-1.32183559848181,-0.628940032418472,1.35397383050537,0.18559461265977
"6252",6252,NA,0.3516163,5,4,3,3,3,NA,1,1,10,4,1,NA,1,2,3,2,3,1,NA,3,3,3,1,5,NA,2,7,4,0,0,1,4,NA,NA,1,1,0,1,3,1,3,16,45,0,1,0,0,0,2,50,4,2,4,1,70,15,4,1,2,3,3,3,3,NA,3,3,55,-0.456622470289279,-0.657883933243365,0.185568193548252,-0.862608946932751,-0.721493368165116,-0.45679653401091,-0.877187047827039,-0.721908947973849,-0.658069390093834,0.18559461265977
"6253",6253,NA,6.263028,3,3,2,3,2,NA,NA,NA,6,0,1,NA,1,2,3,1,2,2,NA,2,1,2,4,3,6,3,4,4,0,0,5,4,NA,NA,1,3,1,1,2,0,2,13,40,0,0,1,0,0,3,60,4,4,1,5,50,85,NA,2,2,2,2,2,2,1,NA,7,NA,-1.99216538662317,0.573490303404064,-1.17896071199305,0.701082339986458,-0.628577971830207,-1.99292479673517,0.712930639408656,-0.628940032418472,0.573651969771139,-1.17912855915441
"6254",6254,NA,0.5769533,5,5,2,4,3,3,1,1,2,4,1,NA,1,3,3,2,3,3,1,3,3,3,4,4,6,2,6,39,0,0,3,2,NA,NA,2,1,0,1,3,0,6,18,41,0,1,0,0,0,1,60,1,2,5,1,70,15,2,NA,3,3,3,1,1,1,NA,1,55,-0.278148103387331,-1.04793490861423,0.185568193548252,1.23437093613236,0.63392441702595,-0.278254132978931,1.25523181882074,0.634289557163895,-1.04823032046095,0.18559461265977
"6255",6255,NA,0.2340262,5,5,5,4,2,3,1,1,6,0,1,1,1,1,3,1,2,3,1,3,1,3,4,4,NA,2,7,35,0,0,2,4,NA,NA,1,1,0,1,2,0,6,6,36,0,1,0,0,0,2,70,2,2,4,1,70,0,3,NA,3,2,3,1,1,1,NA,1,70,0.624560903407639,-0.657883933243365,-0.488223762680942,0.727570413924454,0.0491309207653262,0.624798984978973,0.73986636209379,0.0491592201504009,-0.658069390093834,-0.488293270487131
"6256",6256,NA,0.7820836,5,5,5,5,3,NA,1,1,4,2,1,NA,1,3,3,2,3,3,3,3,2,3,4,3,NA,1,7,12,0,0,11,3,NA,NA,2,1,0,1,2,0,3,10,77,0,1,0,0,0,1,100,3,1,3,1,85,15,NA,1,1,2,2,1,1,1,NA,1,70,1.10393827257458,-1.46859653925251,-1.17896071199305,0.727570413924454,0.63392441702595,1.10435909199692,0.73986636209379,0.634289557163895,-1.46901053520988,-1.17912855915441
"6257",6257,NA,3.128618,5,5,5,5,1,NA,NA,NA,6,0,0,NA,0,3,3,1,2,2,1,1,1,2,3,2,1,2,4,48,0,0,28,3,NA,NA,1,3,1,1,3,0,6,22,50,0,0,1,0,0,4,40,5,4,1,NA,40,85,4,2,1,3,2,2,2,2,NA,6,NA,1.10393827257458,0.963541278774928,-0.505168755763859,-1.00097966527378,-0.628577971830207,1.10435909199692,-1.01789623286258,-0.628940032418472,0.963812900138255,-0.50524067600751
"6258",6258,NA,1.466459,4,4,3,4,3,2,NA,NA,4,2,0,NA,0,NA,3,NA,NA,NA,NA,2,3,2,4,3,5,3,4,36,0,1,4,1,NA,NA,1,1,0,1,2,0,3,NA,48,0,1,0,0,0,3,NA,3,3,3,NA,50,50,NA,NA,2,2,3,NA,NA,NA,2,NA,0,-0.594565058156793,0.152828672765782,-0.488223762680942,0.46668189632489,0.236614003803084,-0.594791705362108,0.474568825615796,0.236750293347497,0.152871755022211,-0.488293270487131
"6259",6259,NA,0.4845085,5,5,4,4,3,1,1,0,4,2,1,1,1,2,3,1,2,3,1,3,2,3,4,4,5,3,7,51,0,0,2,3,NA,NA,2,1,0,1,2,0,6,14,68,0,1,0,0,0,2,70,2,2,4,1,60,0,3,NA,3,3,4,1,1,1,NA,1,60,0.323657901142649,-0.657883933243365,0.876305142860362,0.999970492470792,0.0491309207653262,0.323781278993005,1.01687000502788,0.0491592201504009,-0.658069390093834,0.87642990132705
"6260",6260,NA,0.7887875,5,4,4,5,3,1,1,0,4,2,0,NA,1,2,3,3,3,3,NA,2,2,3,3,3,4,2,6,6,0,0,16,4,NA,NA,2,1,0,1,2,1,4,12,50,0,1,0,0,0,3,0,5,4,4,NA,0,85,5,NA,2,4,3,2,2,1,NA,7,NA,0.803035270309587,0.573490303404064,0.859360149777445,0.235510261856822,1.21871791328657,0.803341386010952,0.239490387928082,1.21941989417739,0.573651969771139,0.85948249580667
"6261",6261,NA,2.143439,3,3,3,2,1,2,1,1,6,0,0,NA,0,3,3,2,2,3,1,3,1,3,4,3,NA,2,7,6,0,0,25,4,NA,NA,2,3,1,1,3,0,2,6,18,0,0,1,0,0,3,75,3,3,3,NA,85,0,NA,1,2,3,2,1,1,2,NA,2,85,-2.17063975352512,0.152828672765782,-0.505168755763859,0.727570413924454,0.63392441702595,-2.17146719776715,0.73986636209379,0.634289557163895,0.152871755022211,-0.50524067600751
"6262",6262,NA,0.5070772,5,5,5,5,3,NA,1,1,4,2,1,1,1,2,3,3,3,3,3,3,2,3,4,4,3,2,6,26,0,0,1,2,NA,NA,2,1,0,1,3,0,3,13,67,0,1,0,0,0,3,70,2,1,4,1,85,0,2,NA,3,4,4,1,1,1,NA,1,85,1.10393827257458,-0.688494588510784,1.55009709908956,0.531169605147656,1.21871791328657,1.10435909199692,0.540146377442165,1.21941989417739,-0.688688674475645,1.55031778447395
"6263",6263,NA,1.238157,5,4,4,4,3,NA,1,1,2,4,0,NA,1,2,3,2,2,2,3,2,2,2,3,4,4,2,4,39,0,0,15,2,NA,NA,2,3,1,1,2,0,3,9,39,0,0,1,0,0,4,85,2,2,5,NA,50,70,NA,2,2,2,2,1,1,2,NA,2,NA,0.323657901142649,0.122218017498362,-1.17896071199305,-0.29777833428908,-0.0437844755695834,0.323781278993005,-0.302810791484006,-0.0438096954049769,0.122252470640399,-1.17912855915441
"6264",6264,NA,1.400659,4,4,3,5,1,NA,NA,NA,4,2,0,NA,0,3,3,3,2,3,1,3,1,3,4,4,6,2,6,49,0,0,3,4,NA,NA,2,1,0,1,2,1,3,5,52,0,1,0,0,0,5,30,5,5,5,NA,70,30,3,NA,2,2,2,1,1,2,NA,2,40,-0.115187688989856,1.77425388478407,-1.17896071199305,1.23437093613236,1.21871791328657,-0.115231598344161,1.25523181882074,1.21941989417739,1.7747540452543,-1.17912855915441
"6265",6265,NA,0.6597371,5,3,3,4,3,NA,1,1,4,2,1,NA,1,3,3,1,3,1,NA,1,2,2,4,2,6,2,4,12,0,0,4,3,NA,NA,2,1,0,1,3,0,4,17,73,0,1,0,0,0,3,40,3,3,3,2,60,40,3,NA,3,1,3,3,3,NA,3,3,20,0.0227548988776589,0.152828672765782,-1.16201571891013,0.701082339986458,-1.30628686442574,0.0227635730070367,0.712930639408656,-1.30703928498734,0.152871755022211,-1.16218115363403
"6266",6266,NA,0.567273,5,5,4,5,1,NA,1,1,6,0,1,NA,1,2,3,1,2,2,3,2,2,2,2,2,2,2,4,6,0,0,10,4,NA,NA,1,1,0,1,3,0,8,22,67,0,1,0,0,0,5,50,3,5,1,2,0,100,6,NA,3,3,3,2,2,1,NA,7,NA,0.803035270309587,1.77425388478407,0.185568193548252,-1.29663900856462,-0.628577971830207,0.803341386010952,-1.31855222237667,-0.628940032418472,1.7747540452543,0.18559461265977
"6267",6267,NA,0.4070797,5,5,5,5,3,3,1,1,6,0,1,1,1,3,3,3,3,2,3,2,2,1,4,4,2,3,1,37,0,0,7,3,NA,NA,1,1,0,1,3,0,8,22,65,0,1,0,0,0,3,40,4,2,2,2,30,30,6,NA,3,4,4,3,3,NA,1,5,0,1.10393827257458,-0.267832957872501,1.55009709908956,-0.769808030805716,0.54100902069104,1.10435909199692,-0.782817795174871,0.541320641608518,-0.267908459726717,1.55031778447395
"6268",6268,NA,1.453436,5,5,5,5,2,NA,1,1,4,2,1,1,1,2,2,3,3,2,1,3,3,3,4,2,3,1,5,27,0,0,5,2,NA,NA,1,1,0,1,3,0,6,18,30,0,1,0,0,0,3,85,3,3,4,1,75,40,5,NA,1,3,2,3,3,NA,1,5,35,1.10393827257458,0.152828672765782,-0.505168755763859,0.531169605147656,-0.0615533698581094,1.10435909199692,0.540146377442165,-0.0615888245674681,0.152871755022211,-0.50524067600751
"6269",6269,NA,1.306738,5,2,1,2,3,NA,1,1,6,0,1,1,1,2,3,2,3,2,NA,2,2,1,3,3,2,3,1,51,0,0,6,3,NA,NA,2,1,0,1,3,0,1,6,71,0,1,0,0,0,4,0,2,3,1,2,0,70,6,NA,2,3,3,2,2,1,NA,7,NA,-1.5378058439862,0.542879648136645,0.185568193548252,-1.29986781775812,-0.0437844755695834,-1.53839205300079,-1.32183559848181,-0.0438096954049769,0.543032685389327,0.18559461265977
"6270",6270,NA,0.1674372,5,4,5,5,3,2,NA,NA,5,1,0,NA,0,3,3,1,3,3,3,3,2,1,4,5,7,1,1,42,0,0,14,1,NA,NA,1,1,0,1,2,1,3,3,55,0,1,0,0,0,5,0,5,3,1,NA,60,0,1,NA,1,3,2,3,3,NA,2,4,60,1.10393827257458,0.932930623507509,-0.505168755763859,0.402194187502123,0.0491309207653262,1.10435909199692,0.408991273789427,0.0491592201504009,0.933193615756443,-0.50524067600751
"6271",6271,NA,0.3571973,5,5,5,5,2,2,1,1,6,0,1,NA,1,3,3,3,3,3,3,3,1,3,4,5,7,1,7,42,0,0,5,1,NA,NA,1,1,0,1,2,1,7,8,46,0,1,0,0,0,1,95,3,1,3,5,0,0,NA,NA,3,4,4,5,5,NA,2,NA,0,1.10393827257458,-1.46859653925251,1.55009709908956,1.46877137979393,1.21871791328657,1.10435909199692,1.4935936326136,1.21941989417739,-1.46901053520988,1.55031778447395
"6272",6272,NA,0.7427806,5,5,4,5,3,NA,1,1,6,0,0,1,0,2,3,2,2,2,NA,3,2,3,3,4,3,2,5,6,0,0,45,4,NA,NA,2,1,0,1,3,0,6,22,24,0,1,0,0,0,4,90,2,3,4,NA,55,75,4,2,3,4,3,2,2,2,NA,6,NA,0.803035270309587,0.542879648136645,0.859360149777445,0.00110981819525405,-0.0437844755695834,0.803341386010952,0.00112857413522225,-0.0438096954049769,0.543032685389327,0.85948249580667
"6273",6273,NA,0.949004,4,4,4,3,2,1,1,1,6,0,1,NA,1,2,3,2,2,1,1,1,3,2,4,3,3,3,4,9,0,0,5,1,NA,NA,2,1,0,1,2,1,3,12,34,0,1,0,0,0,4,60,2,3,4,1,30,60,NA,2,2,2,2,3,3,NA,1,5,NA,-0.773039425058741,0.542879648136645,-1.17896071199305,-0.00211899099824636,-0.721493368165116,-0.773334106394086,-0.00215480196992291,-0.721908947973849,0.543032685389327,-1.17912855915441
"6274",6274,NA,0.2987153,5,5,5,4,3,1,1,1,4,2,1,NA,1,3,3,2,2,2,2,3,2,3,4,2,3,2,7,6,0,0,27,4,NA,NA,1,1,0,1,2,0,6,6,65,0,1,0,0,0,5,60,5,4,2,1,85,NA,4,1,3,3,2,1,1,2,NA,2,94,0.624560903407639,1.35359225414579,-0.505168755763859,0.531169605147656,-0.0437844755695834,0.624798984978973,0.540146377442165,-0.0438096954049769,1.35397383050537,-0.50524067600751
"6275",6275,NA,0.4250825,5,5,5,4,3,3,1,1,6,0,1,NA,1,2,3,2,2,2,NA,2,2,1,3,3,3,4,2,12,0,0,18,3,NA,NA,2,1,0,1,3,0,3,12,80,0,1,0,0,0,3,15,4,1,2,1,50,50,7,NA,1,4,4,1,1,2,NA,2,0,0.624560903407639,-0.688494588510784,1.55009709908956,-1.06546737409655,-0.0437844755695834,0.624798984978973,-1.08347378468895,-0.0438096954049769,-0.688688674475645,1.55031778447395
